label_ID,oligomer_ID,framenum,x_nm,y_nm
607,117,1694,3279.3,5374.2
607,117,1695,3275.6,5365
607,117,1696,3303.7,5368.9
607,117,1711,3301.4,5374.9
607,117,1712,3287.5,5361.9
607,117,1752,3300.6,5359.8
607,117,1753,3276,5370.8
607,117,1754,3291.2,5363.7
607,117,1767,3285.9,5385.5
607,117,1778,3282.4,5371.3
607,117,1779,3298.4,5381.1
607,117,1780,3275,5376.7
607,117,1801,3293.7,5361.1
607,117,1802,3300.2,5366.4
607,117,1836,3283.7,5374.3
607,117,1837,3293.4,5346.8
607,117,1838,3300.9,5352.9
607,117,1865,3312.5,5377.8
607,117,1866,3294.2,5380.2
607,117,1867,3308.8,5360
607,117,1873,3295.4,5352.9
607,117,1879,3302.6,5374.5
607,117,1886,3278.2,5354.6
607,117,1900,3294,5377.9
607,117,1903,3290.4,5375.2
607,117,1917,3293.7,5370.5
607,117,1918,3297.6,5390.5
607,117,1919,3291,5374.2
607,117,1920,3302,5376.4
607,117,1925,3295.7,5365.8
607,117,1926,3287.8,5352.1
607,117,1929,3281.1,5379.4
607,117,1930,3287.1,5350.7
608,117,4147,3290.9,5365.4
608,117,4148,3294.6,5369.3
608,117,4176,3292.3,5375
608,117,4192,3305.4,5370.8
608,117,4193,3296.3,5371.4
608,117,4205,3293.4,5377.4
608,117,4211,3309.9,5368.1
608,117,4212,3299.4,5375.5
608,117,4244,3292,5369.7
609,161,6182,3309.4,8487.2
609,161,6183,3316.9,8508.7
609,161,6187,3281,8492
609,161,6188,3298.7,8512.1
609,161,6189,3301,8478.6
609,161,6190,3296.2,8506.3
609,161,6214,3292,8491.2
609,161,6215,3290.8,8489.3
609,161,6216,3295.8,8467.3
609,161,6222,3298.1,8498.2
609,161,6223,3287,8486.8
609,161,6224,3290.4,8512.1
609,161,6232,3302.9,8497.9
609,161,6233,3293,8482.2
609,161,6234,3307.9,8492.4
609,161,6235,3312.8,8483
609,161,6242,3293.8,8492.1
609,161,6243,3314.4,8490.9
609,161,6244,3289.9,8510
609,161,6255,3299.2,8478
609,161,6256,3301,8493.6
609,161,6266,3302.2,8475
609,161,6267,3299.2,8488.8
610,161,1172,3299.5,8501.3
610,161,1173,3297.5,8486.7
610,161,1176,3297.7,8498.7
610,161,1205,3296.5,8497.9
610,161,1206,3282.9,8486
610,161,1207,3301.9,8494.4
610,161,1208,3284,8474.4
610,161,1209,3311.7,8496.6
610,161,1226,3316.2,8498.4
610,161,1227,3301.5,8484.1
610,161,1228,3313.5,8495.8
610,161,1229,3313.8,8488.6
610,161,1230,3297.7,8489.3
610,161,1236,3306.5,8487.4
610,161,1249,3315.6,8496.7
610,161,1279,3300.7,8497.2
610,161,1280,3307.8,8487.6
611,161,813,3310.8,8432.4
611,161,814,3302.5,8420.6
611,161,819,3307.5,8419
611,161,843,3311.1,8433.4
611,161,844,3300.3,8423
611,161,845,3299.3,8406.5
611,161,849,3293.7,8411.4
611,161,850,3300.3,8437.7
611,161,852,3321.9,8406.9
611,161,853,3310.1,8408.9
611,161,866,3317.9,8401.6
611,161,883,3295.6,8428.9
611,161,892,3307.9,8417.1
611,161,911,3301.3,8421.9
611,161,912,3310.3,8407.4
612,161,1034,3300.1,8423.3
612,161,1038,3294,8414.2
612,161,1039,3304.4,8422.4
612,161,1040,3313.9,8410.3
612,161,1075,3321.2,8430.3
612,161,1076,3300.3,8430.3
612,161,1078,3302.1,8415.5
612,161,1079,3298.3,8416.3
612,161,1086,3290.6,8422.1
612,161,1087,3301.2,8423.4
612,161,1088,3302.8,8430.3
612,161,1089,3306.3,8427.6
612,161,1090,3288.9,8423.7
612,161,1123,3293.6,8423.9
612,161,1124,3307.7,8403.3
612,161,1125,3286.7,8427.9
613,117,4355,3323,5355.3
613,117,4356,3303.6,5328.2
613,117,4357,3315.6,5332.1
613,117,4358,3314.7,5317.1
613,117,4368,3311.1,5330.3
613,117,4369,3332,5326.4
613,117,4370,3334.6,5330.1
613,117,4371,3321.6,5319.2
613,117,4372,3314.4,5326.5
613,117,4378,3322.5,5341.5
614,117,4896,3300.2,5342.8
614,117,4897,3310.7,5318.7
614,117,4898,3316.6,5314.6
614,117,4899,3322.6,5316.3
614,117,4900,3291.7,5317.4
614,117,4912,3318.6,5323.1
614,117,4913,3309.2,5331.8
614,117,4914,3305.4,5319.4
614,117,4915,3307.3,5330.5
614,117,4969,3311.3,5342.3
614,117,4970,3322.1,5327.1
614,117,4971,3312.3,5313.2
614,117,4972,3312.4,5336.9
614,117,4973,3324.3,5328.9
614,117,4977,3310.2,5344.2
614,117,4994,3324.3,5328.1
614,117,4995,3321.7,5321
614,117,4996,3314,5314.7
614,117,5007,3314.1,5332.3
614,117,5022,3323.8,5336
614,117,5025,3310.7,5327.2
614,117,5026,3321.5,5317.1
614,117,5027,3313.1,5337.7
614,117,5028,3333.2,5330.1
614,117,5029,3323.6,5318.3
614,117,5047,3332.9,5320.2
614,117,5048,3322.2,5329.4
614,117,5062,3323.1,5329.1
614,117,5063,3333.1,5326
614,117,5066,3324.2,5332.7
614,117,5067,3318.3,5350.2
614,117,5068,3312.3,5325.8
614,117,5069,3322.4,5325.4
615,161,4598,3343.5,8451.2
615,161,4599,3335.4,8454
615,161,4602,3326,8460.9
615,161,4603,3339,8454.1
615,161,4604,3334,8459.4
615,161,4605,3351,8466.9
616,161,727,3348.8,8454
616,161,734,3336,8446.9
616,161,735,3335.8,8461.6
616,161,736,3341.7,8457
616,161,737,3339.3,8471
616,161,740,3326.3,8469.4
616,161,741,3346.1,8467.2
616,161,742,3338.5,8438.1
616,161,757,3330.9,8447.9
616,161,758,3333.5,8459.2
616,161,759,3333.3,8457.8
616,161,760,3341.8,8466
616,161,765,3329.3,8455
616,161,766,3339.7,8450.5
616,161,767,3320,8440.3
616,161,782,3339.2,8465
616,161,793,3320.9,8458.6
616,161,811,3363.3,8451.1
616,161,812,3332.1,8449.1
616,161,813,3337.2,8473.8
616,161,816,3340.9,8450.2
616,161,817,3349.8,8465.6
616,161,818,3336.1,8454
616,161,837,3351.4,8458.3
617,77,6806,3405.1,3874.4
617,77,6807,3418.8,3881.3
617,77,6814,3396.1,3872.2
617,77,6815,3403.5,3889.6
617,77,6816,3372,3850.5
617,77,6817,3406.3,3865.9
617,77,6818,3386,3878.5
617,77,6827,3401.7,3859.7
617,77,6828,3390.9,3870.4
617,77,6829,3389.8,3867.1
617,77,6830,3374,3860.9
617,77,6831,3392.5,3876.7
617,77,6865,3397.8,3872.6
617,77,6866,3408.7,3883.8
617,77,6867,3400.1,3861.6
618,77,1423,3386.1,3870.2
618,77,1424,3401.3,3866.3
618,77,1425,3399.7,3867.2
618,77,1435,3385.6,3862
618,77,1436,3393.7,3864
618,77,1437,3392,3878.3
618,77,1438,3370.4,3884.2
618,77,1455,3388.2,3875.7
618,77,1456,3387.6,3877.8
618,77,1457,3378.6,3878.2
618,77,1458,3380.1,3866.8
618,77,1459,3373.8,3872
618,77,1460,3372.4,3856.1
618,77,1466,3392.5,3866
618,77,1467,3385.1,3865.5
618,77,1468,3388.7,3860.4
618,77,1494,3397.8,3862.7
619,231,5497,3382.2,2993.7
619,231,5498,3413.6,2989.3
619,231,5499,3391.8,2988.5
619,231,5500,3402.7,2994.2
619,231,5501,3402.7,2997.5
619,231,5502,3388,3007.7
619,231,5508,3412.9,3008.3
619,231,5510,3386.3,2990.3
619,231,5511,3389.2,3001.3
619,231,5512,3392,2994
619,231,5513,3399.2,3016.3
619,231,5515,3401.4,2993.6
619,231,5516,3400.5,2993.8
619,231,5517,3405.4,2976.9
619,231,5524,3395.9,3005.7
619,231,5525,3393.3,2977.6
619,231,5526,3416.4,3000.7
619,231,5538,3401.2,2992.7
619,231,5539,3385.5,3008
619,231,5557,3395.9,3005.8
619,231,5558,3414.6,3023.1
619,231,5559,3394,3010.9
619,231,5560,3387.9,3014.5
619,231,5561,3382.6,2997.9
620,231,7832,3395.7,3003.6
620,231,7840,3387.4,3013.3
620,231,7849,3413.8,2990.5
620,231,7850,3391.1,2997.3
620,231,7858,3401.4,3021.6
620,231,7860,3388.6,3006.2
620,231,7861,3386.3,3004.9
620,231,7863,3397.2,2989.4
620,231,7864,3419.6,3006.1
620,231,7869,3390.8,2995.6
620,231,7870,3397.2,2997.5
620,231,7871,3418.4,3014.8
620,231,7883,3387.1,2999.6
620,231,7884,3422,2997.9
621,77,3800,3419.9,3925.6
621,77,3805,3409.9,3911.6
621,77,3809,3402.4,3915.7
621,77,3810,3410.5,3931.9
621,77,3813,3394.5,3926.1
621,77,3814,3427.3,3908.8
621,77,3821,3399.6,3934.1
621,77,3824,3401.8,3917.3
621,77,3825,3421.7,3927.2
621,77,3850,3393,3917.5
621,77,3855,3411.9,3922.5
621,77,3859,3400.2,3938
621,77,3860,3412.5,3918.3
621,77,3865,3393.9,3912
621,77,3866,3404.7,3903.5
621,77,3867,3412.7,3923.3
621,77,3868,3402.9,3908.4
621,77,3872,3405.8,3922.7
621,77,3873,3384.3,3927.1
621,77,3874,3418,3904.7
621,77,3875,3416.2,3921.5
621,77,3881,3403.3,3908
621,77,3882,3414.8,3923.5
621,77,3883,3408,3923.7
621,77,3884,3405,3907.6
621,77,3885,3412.5,3912.8
621,77,3886,3395.4,3914.9
621,77,3887,3392,3926.4
621,77,3890,3409.4,3914
621,77,3891,3406.1,3928.8
621,77,3892,3413.6,3911.7
621,77,3894,3393,3921.2
621,77,3896,3429.5,3923.3
621,77,3897,3424.1,3926
621,77,3918,3403,3916.4
621,77,3921,3409.9,3903.1
622,77,7898,3408.2,3925.5
622,77,7899,3410.4,3911.8
622,77,7923,3422.3,3937.9
622,77,7929,3401.7,3925.8
622,77,7930,3413.3,3925.8
622,77,7935,3409.4,3926.1
622,77,7936,3416.5,3925.9
622,77,7947,3415.4,3914
622,77,7948,3413.5,3913
622,77,7949,3399.8,3932.9
622,77,7950,3390.9,3920.1
622,77,7951,3412.2,3889.1
622,77,7956,3408.4,3922.7
622,77,7957,3411.9,3917.8
622,77,7969,3392.2,3932.9
622,77,7970,3412.7,3907
622,77,7971,3380.3,3925.2
622,77,7984,3400.4,3917.1
622,77,7985,3403.5,3911.7
622,77,7996,3400.5,3929.2
622,77,7997,3403.7,3908.3
622,77,8001,3390.9,3919.5
623,73,7962,3413.5,325.22
623,73,7963,3415.9,343.45
623,73,7992,3408.9,327.29
623,73,7993,3405.9,327.2
623,73,7994,3415.7,326.91
623,73,7998,3398.5,308.83
623,73,7999,3392.9,306.19
623,73,8000,3410.9,322.59
623,73,8001,3417.7,335.52
623,73,8005,3404,300.44
623,73,8006,3402.3,332.21
623,73,8019,3387.3,340.43
623,73,8032,3414,306.06
623,73,8033,3401,342.81
623,73,8034,3420.2,331.64
623,73,8035,3407.9,330.79
623,73,8036,3414.6,315.88
623,73,8037,3407.5,330.26
624,73,512,3391.6,315.43
624,73,524,3404.7,337.51
624,73,529,3395.9,309.98
624,73,530,3401.5,334.4
624,73,531,3413.1,328.51
624,73,532,3401.5,310.15
624,73,541,3412.8,319.57
624,73,542,3402.5,315.82
624,73,543,3394.1,327.17
624,73,544,3408.5,322.92
624,73,545,3409.6,326.67
624,73,546,3421.2,311.07
624,73,557,3406.2,320.35
624,73,558,3392.5,340.54
624,73,559,3421.5,344.21
624,73,560,3416.1,310.87
624,73,561,3411.4,326.97
624,73,562,3417.4,313.85
624,73,600,3406.7,328.33
624,73,616,3417.7,322.64
624,73,617,3410.2,321.19
624,73,618,3406.5,333.6
624,73,621,3411.9,329.49
624,73,622,3405,339.68
624,73,623,3401.3,316.14
624,73,629,3401.8,328.88
624,73,630,3403.8,322.02
624,73,631,3412.1,326.99
624,73,632,3391.9,327.49
624,73,640,3406,324.27
624,73,641,3401.8,324.77
624,73,648,3397.1,343.78
624,73,649,3418.7,324.9
624,73,665,3410,326.76
624,73,666,3400.3,320.53
624,73,673,3399.6,317.39
624,73,677,3403.1,329.8
624,73,678,3411.5,338.41
624,73,679,3414.4,312.7
624,73,708,3421.4,330.5
624,73,711,3394.9,339.29
624,73,712,3402.8,317.29
624,73,720,3420.5,328.57
624,73,721,3417.9,323.47
624,73,722,3411.5,340.97
624,73,733,3411.9,321.17
624,73,734,3399.4,303.72
624,73,735,3416.6,338.77
624,73,736,3420,325.93
624,73,737,3386.8,327.66
624,73,743,3415.1,315
624,73,744,3401,317.59
624,73,748,3410.9,313.61
624,73,749,3405.9,319.87
625,58,136,3405.7,3070.5
625,58,137,3403.6,3054.8
625,58,138,3392.4,3057.5
625,58,150,3409.9,3074.5
625,58,151,3393.3,3078.7
625,58,156,3432.9,3065.4
625,58,166,3416.6,3056.9
625,58,167,3400.4,3073.6
625,58,180,3421.4,3077.5
625,58,189,3410.6,3073.3
625,58,198,3400,3088.5
625,58,201,3427.4,3083.7
625,58,202,3432.1,3071.3
625,58,223,3418.5,3076.8
625,58,246,3412,3067.9
625,58,247,3408.6,3069.4
625,58,248,3411.2,3076.3
625,58,249,3420.4,3072.7
625,58,250,3423.5,3072.7
625,58,251,3428.5,3070.2
625,58,256,3410.1,3078.4
625,58,257,3400.4,3065.3
625,58,258,3414.8,3075.9
626,58,4623,3406.3,3096.3
626,58,4624,3420.2,3052.4
626,58,4631,3395.3,3080.5
626,58,4632,3399.7,3053.8
626,58,4633,3425.7,3066.6
626,58,4634,3415.9,3069.6
626,58,4635,3393.2,3071.4
626,58,4636,3421.3,3063.6
626,58,4637,3419.9,3083.5
626,58,4647,3417.9,3078.4
627,231,2092,3424.8,2950.5
627,231,2093,3411.7,2952.4
627,231,2095,3394.2,2924.2
627,231,2096,3417.1,2958.4
627,231,2106,3426,2948.3
627,231,2119,3419.1,2938.9
627,231,2122,3408.1,2941.2
627,231,2123,3436.2,2947.5
627,231,2127,3427.6,2939.6
627,231,2133,3426.5,2946.3
627,231,2134,3418.7,2950.2
627,231,2135,3409.3,2948.7
627,231,2136,3413.3,2967.9
627,231,2137,3428.1,2934.7
627,231,2138,3428.5,2948.7
627,231,2139,3414.5,2947.2
627,231,2140,3408.8,2939.2
627,231,2151,3418.3,2952.1
627,231,2152,3442.9,2957.5
627,231,2184,3422,2968.8
627,231,2185,3400.8,2941.2
627,231,2186,3404.7,2966.9
627,231,2198,3424.5,2953.2
627,231,2218,3424.4,2950.7
628,231,9095,3431.3,2954
628,231,9096,3438,2973.9
628,231,9106,3403,2957.8
628,231,9107,3401.9,2933.4
628,231,9108,3420.1,2976.1
628,231,9117,3440.4,2951.3
628,231,9118,3398.4,2952
628,231,9127,3429.2,2941.6
628,231,9128,3401,2952.3
628,231,9130,3416.5,2945.2
628,231,9155,3414.7,2963.7
628,231,9167,3400.6,2936.7
628,231,9168,3412.6,2945.3
629,58,2875,3436.8,3012.9
629,58,2876,3420,3051.2
629,58,2891,3432,3028.3
629,58,2892,3418.6,3020
629,58,2893,3431.1,3017.1
629,58,2894,3414.4,3007.6
629,58,2898,3409.2,3024.2
629,58,2899,3430.5,3039
629,58,2900,3413.6,3021.6
629,58,2901,3438.2,3022.9
629,58,2902,3419.6,3043.8
629,58,2903,3438,3032
630,58,7559,3409.4,3030.5
630,58,7560,3418,3013.8
630,58,7569,3416,3006.3
630,58,7570,3426.7,3034.9
630,58,7602,3414.9,3031.6
630,58,7603,3425.8,3041.3
631,73,4363,3439,355.34
631,73,4364,3431,366.54
631,73,4365,3415.2,370.57
631,73,4366,3424.7,377.79
631,73,4376,3431.6,373.04
631,73,4377,3433.1,366.52
631,73,4378,3445,373.12
631,73,4379,3434.9,368.29
631,73,4384,3450.8,359.72
632,73,2382,3439.3,367.72
632,73,2383,3423.4,377.01
632,73,2384,3431.7,359.14
632,73,2385,3426.2,373.27
632,73,2388,3421.4,355.96
632,73,2389,3424.2,361.86
632,73,2390,3426.2,354.97
632,73,2392,3426,379.13
632,73,2393,3423.3,378.48
632,73,2394,3424.9,369.98
632,73,2408,3431.6,358.6
632,73,2422,3426.4,374.85
632,73,2433,3432.9,380.4
632,73,2435,3436.9,369.8
632,73,2436,3423.2,355.96
632,73,2437,3439.9,376.3
632,73,2438,3445.9,375.7
632,73,2439,3430.2,365.87
632,73,2440,3411.2,381.62
632,73,2458,3423.9,354.56
632,73,2459,3432,365.53
632,73,2460,3437.1,361.63
632,73,2461,3426,388.05
632,73,2469,3422.9,377.9
632,73,2470,3434,381.51
632,73,2471,3432.8,373.46
632,73,2472,3430.9,371.23
632,73,2473,3435.5,365.76
632,73,2485,3427.6,374.69
632,73,2486,3419.2,373.78
632,73,2495,3422.2,371.53
632,73,2496,3434.8,352.5
632,73,2497,3423.6,378.93
632,73,2505,3446.3,361.02
632,73,2508,3449.5,373.45
632,73,2521,3429,381.34
632,73,2522,3421.5,383.37
632,73,2523,3415.2,346.66
632,73,2524,3428.9,362.1
632,73,2553,3419.7,378.02
632,73,2569,3421.4,374
632,73,2570,3421.1,367.25
632,73,2572,3434.2,382.15
632,73,2573,3446.3,375.48
632,73,2577,3430.3,376.43
632,73,2578,3424.7,378.43
632,73,2579,3439.5,395.25
632,73,2580,3440.2,356.73
633,77,9066,3455.4,3853.4
633,77,9086,3438.7,3847.2
633,77,9087,3443.3,3847.4
633,77,9088,3455.5,3862.4
633,77,9098,3421.5,3865.8
633,77,9105,3425.6,3866.5
634,77,2983,3440.9,3855.6
634,77,2984,3439.4,3863.5
634,77,2988,3428.1,3851.7
634,77,2989,3440.1,3865
634,77,2991,3428.1,3871.5
634,77,2992,3441.1,3879.9
634,77,2993,3427.4,3859.7
634,77,2997,3459,3859.8
634,77,2998,3447.9,3870.9
634,77,2999,3420.8,3846.2
634,77,3020,3429.1,3845
634,77,3022,3454.4,3869.6
634,77,3025,3426.5,3870.9
635,231,5022,3449.7,2999.4
635,231,5023,3444.6,3021
635,231,5024,3464.1,3012.1
635,231,5034,3443.9,3015.4
635,231,5042,3428.2,2990.3
635,231,5052,3448,3017.6
635,231,5053,3440.4,3015.4
635,231,5062,3449.8,3016.5
636,231,474,3449.6,3016.1
636,231,475,3454,3031.1
636,231,483,3453.2,3010.2
636,231,496,3452.1,3030.9
636,231,497,3452.5,3007.5
636,231,501,3446.5,3009.1
636,231,502,3444.5,3003
636,231,507,3443.6,3009.7
636,231,508,3439.3,3008.2
636,231,511,3439.5,3009.4
636,231,512,3425.6,3018.7
636,231,513,3454.3,3003.1
636,231,523,3456.8,3021.2
636,231,528,3443.5,3009.6
636,231,529,3455,3013.7
636,231,540,3453.8,3010.2
636,231,549,3464.7,3016.4
636,231,550,3444.5,3010.6
636,231,551,3440.2,3008.6
636,231,552,3447.3,3010.7
636,231,553,3457.2,2997.9
636,231,554,3460.2,3031.3
636,231,555,3455,3028.2
636,231,558,3459.9,3013.4
636,231,562,3441.1,3011.8
636,231,563,3439.4,3029.9
636,231,575,3449.9,3003.8
636,231,576,3442.4,3015.2
636,231,577,3457.7,3019.1
636,231,578,3436.7,3009.9
636,231,594,3447.2,3014.6
636,231,596,3438.7,3019.6
636,231,600,3456,3016.7
636,231,601,3446.2,3023.2
636,231,605,3438.6,3021.6
636,231,619,3441.1,2999.1
636,231,634,3451.5,2998.3
637,77,6967,3458.8,3900.5
637,77,6968,3449.9,3905.5
637,77,6969,3439.1,3914.6
637,77,6979,3457.9,3922.1
637,77,6980,3439,3892.6
637,77,6995,3459.9,3906.1
637,77,6996,3448.2,3900.8
637,77,6997,3448.8,3905.6
637,77,6998,3462,3910.9
637,77,7016,3447,3919.8
637,77,7017,3463.6,3905.1
637,77,7018,3448.5,3904.3
637,77,7019,3455.3,3903.8
637,77,7028,3437,3903.7
637,77,7029,3483.9,3922.6
637,77,7030,3444.7,3912.6
637,77,7048,3442.9,3899.9
637,77,7049,3447.9,3905
637,77,7050,3445.4,3913
637,77,7057,3434.4,3899.4
637,77,7058,3445.4,3910.8
637,77,7075,3446.8,3908
637,77,7076,3438.7,3893.6
637,77,7077,3473.2,3903.2
637,77,7091,3460.5,3913.7
637,77,7092,3452.7,3922
637,77,7093,3470.9,3906.4
637,77,7107,3455.9,3917.8
637,77,7108,3456.7,3920
637,77,7109,3475.1,3910.3
637,77,7110,3458.5,3913.5
637,77,7116,3449.6,3891.5
637,77,7117,3457.3,3911.6
637,77,7118,3449.3,3903.6
637,77,7120,3451.4,3916.6
637,77,7121,3453.9,3892.1
637,77,7122,3445.5,3902.7
637,77,7123,3445.8,3915.9
637,77,7124,3466,3910
637,77,7161,3464,3898.3
638,77,9782,3468.9,3910.7
638,77,9783,3463.7,3892.5
638,77,9784,3456.8,3897.1
638,77,9785,3468.4,3908.9
638,77,9804,3440.8,3903.3
638,77,9805,3451.5,3906.4
638,77,9806,3463.1,3916
638,77,9807,3452.5,3914.6
638,77,9816,3449.9,3911.5
639,73,5420,3440,303.83
639,73,5421,3448.7,293.78
639,73,5441,3436.2,300.23
639,73,5442,3456.2,303.72
639,73,5443,3450.9,304.93
639,73,5444,3454.4,298.96
639,73,5445,3457.1,290.78
639,73,5446,3446.3,308.23
639,73,5447,3450.4,307.56
639,73,5452,3441.2,305.28
639,73,5453,3441.2,308.37
639,73,5464,3458.8,306.24
639,73,5467,3455.9,301.87
639,73,5476,3467.1,298.36
639,73,5477,3465.1,313.99
639,73,5478,3457.2,337.07
639,73,5479,3463.7,279.79
639,73,5480,3458.6,307.65
639,73,5481,3456.2,294.35
639,73,5482,3453.1,307.93
639,73,5488,3442.2,308.35
639,73,5489,3444.4,292.53
639,73,5490,3445.8,299.81
639,73,5493,3453.2,306.08
640,73,4543,3464,286.23
640,73,4544,3451.3,305.06
640,73,4545,3448.1,302.17
640,73,4548,3445.5,326.9
640,73,4566,3446,313.69
640,73,4567,3453.3,294.23
640,73,4569,3460.3,292.64
640,73,4570,3448.8,299.93
640,73,4571,3447.3,291.34
640,73,4584,3453.8,313.49
640,73,4585,3443.2,307.82
640,73,4586,3440.6,303.56
640,73,4599,3461.1,308.63
640,73,4600,3445.9,287.44
640,73,4605,3456.6,315.76
640,73,4606,3456,278.72
640,73,4607,3455.4,303.22
640,73,4608,3440.5,300.31
640,73,4619,3449.2,314.74
640,73,4627,3451.3,298.09
640,73,4628,3443.6,291.42
640,73,4632,3462.7,286.74
640,73,4633,3451.4,284.3
640,73,4651,3424.4,311.77
640,73,4664,3446.3,305.52
640,73,4665,3462.1,317.34
640,73,4666,3470.9,315.42
640,73,4667,3445.2,294.94
640,73,4668,3441,316.16
640,73,4669,3425.8,283.78
640,73,4683,3465.2,310.27
640,73,4684,3442.8,318.56
640,73,4685,3445.1,301.31
641,58,3657,3464,3091.2
641,58,3658,3471.6,3099.8
641,58,3659,3461.5,3091.7
641,58,3664,3463.5,3097.6
641,58,3668,3444.5,3104.5
641,58,3677,3452.2,3082.9
641,58,3678,3460,3078.9
641,58,3679,3443.1,3094.2
641,58,3685,3458.6,3082.2
641,58,3686,3463.4,3065.3
641,58,3687,3460.5,3074.1
641,58,3690,3463.1,3079.1
641,58,3691,3454.8,3066
641,58,3713,3464,3081.7
641,58,3714,3472.9,3102.5
641,58,3717,3477.4,3076.4
641,58,3718,3451.9,3100.1
641,58,3719,3467.8,3059.4
641,58,3724,3453.9,3095
641,58,3730,3433.3,3075.7
641,58,3731,3464.2,3089
641,58,3734,3459.7,3079.7
641,58,3735,3463.8,3076.5
642,58,596,3468,3089.2
642,58,626,3472.8,3104.9
642,58,627,3454.3,3079.6
642,58,643,3470.7,3098
642,58,644,3464.6,3072.2
642,58,657,3453.8,3081.7
642,58,658,3473.4,3089.9
642,58,662,3460,3095.9
642,58,663,3456.9,3066.9
642,58,665,3448.3,3082.2
642,58,674,3459.6,3104.7
642,58,680,3459.2,3100.1
642,58,681,3458.2,3108.9
642,58,686,3469.2,3091.7
642,58,691,3458.7,3096.5
643,231,1748,3466.3,2968.5
643,231,1749,3479.8,2959.6
643,231,1750,3446.5,2957.6
643,231,1753,3458,2962.5
643,231,1754,3467.8,2953.7
643,231,1755,3465.9,2958
643,231,1756,3462.1,2981.6
643,231,1773,3459.6,2968.8
643,231,1774,3460.5,2983
643,231,1787,3474.7,2966.9
643,231,1788,3457.5,2961.5
643,231,1795,3463.1,2970.3
643,231,1796,3468,2950
643,231,1814,3459.6,2979.2
644,231,9668,3469.9,2990.4
644,231,9669,3469.3,2980
644,231,9671,3460.1,2946.9
644,231,9672,3453.8,2975.3
644,231,9689,3472,2967.4
644,231,9710,3461.7,2968.2
644,231,9718,3456.1,2955.5
644,231,9719,3456.2,2977.9
644,231,9720,3447,2974.8
644,231,9724,3453.4,2967
644,231,9725,3456,2979
644,231,9726,3457.4,2968.5
644,231,9748,3451.1,2966
644,231,9750,3453.8,2982.7
644,231,9751,3472,2966.8
644,231,9752,3457.5,2971.9
644,231,9769,3481.6,2968.4
644,231,9772,3469.7,2976.6
644,231,9773,3467.9,2959.6
644,231,9774,3451.1,2969.6
644,231,9780,3463.7,2963.6
644,231,9781,3452.5,2964
644,231,9791,3461.2,2982
644,231,9792,3461.4,2974.7
644,231,9793,3466.7,2962.4
644,231,9795,3458.7,2955.2
644,231,9796,3471.6,2967.3
644,231,9797,3473.3,2962.4
644,231,9801,3467.2,2960.9
644,231,9802,3475,2951
644,231,9803,3467.3,2971.4
644,231,9840,3450,2982.6
644,231,9841,3465.2,2981.2
644,231,9842,3458.4,2980
645,73,7861,3460.1,331.85
645,73,7869,3469.5,335.83
645,73,7870,3469.7,362.05
645,73,7878,3486.6,353.04
645,73,7889,3473.6,340.36
645,73,7890,3474.5,348.01
645,73,7894,3453.8,352.78
645,73,7896,3490.7,346.21
645,73,7897,3494,339.17
645,73,7904,3458.6,331.63
645,73,7905,3479.2,348.65
645,73,7906,3478.3,353.55
645,73,7907,3472.9,347.62
645,73,7920,3487.2,335.23
645,73,7921,3484.6,335.26
645,73,7922,3457.1,331.99
645,73,7923,3470.3,343.85
645,73,7959,3478.7,345.46
645,73,7989,3463.1,345.89
645,73,7990,3477.4,348.04
645,73,8001,3470.6,360.41
645,73,8002,3467.4,344.34
646,73,6925,3469.1,349.25
646,73,6940,3461.2,334.44
646,73,6941,3463.2,347.97
646,73,6944,3468.3,341.87
646,73,6945,3471.2,346.15
646,73,6958,3457.7,331.5
646,73,6959,3467.8,346.25
646,73,6989,3489.8,335.25
646,73,6990,3469.4,351.52
646,73,7000,3481.9,342.64
646,73,7001,3472.9,345.33
646,73,7005,3464,355.68
646,73,7006,3474.8,339.94
646,73,7007,3485.3,337.41
646,73,7008,3464.3,347.87
646,73,7009,3495.2,341.5
647,58,9719,3480.6,3030.9
647,58,9720,3474.6,3044.9
647,58,9721,3476.7,3021.5
647,58,9722,3466.9,3035
647,58,9723,3476.4,3035.1
647,58,9724,3464.8,3045.1
647,58,9731,3475.9,3038.9
647,58,9732,3469.1,3050.4
647,58,9743,3468,3038
647,58,9746,3482.9,3027.2
647,58,9747,3473.1,3038
647,58,9748,3467.3,3025.2
647,58,9763,3469.7,3033.4
648,58,6395,3464.8,3044.1
648,58,6409,3468.3,3048
648,58,6418,3457.2,3032.3
648,58,6419,3490.8,3035.1
648,58,6420,3486.5,3041.3
648,58,6421,3471.8,3025.5
648,58,6422,3480.2,3055.8
648,58,6435,3477,3037.7
648,58,6458,3460.5,3031.7
648,58,6465,3483.3,3045.3
648,58,6466,3487.5,3036.5
648,58,6467,3477.1,3037.5
648,58,6468,3477.1,3039.6
648,58,6470,3490.5,3033.6
648,58,6485,3478.4,3049.7
648,58,6486,3478.9,3033.5
648,58,6487,3469.9,3027.8
648,58,6488,3487.2,3025
648,58,6511,3464.7,3052.6
648,58,6512,3474.7,3028
648,58,6513,3477.7,3042.8
648,58,6533,3459,3043.6
649,123,72,3483.9,7202.8
649,123,73,3480.9,7183.3
649,123,74,3491.7,7191.8
649,123,75,3489,7219.8
649,123,76,3479,7217.9
649,123,84,3486.7,7193.6
